east,north,height,cat
8.8053009,39.55456658,61.96979471,19
8.80529293,39.55457261,61.9833321,19
8.80528497,39.55457864,61.99911653,19
8.805277,39.55458466,62,19
8.80526903,39.55459069,62,19
8.80526107,39.55459671,62,19
8.8052531,39.55460274,62,19
8.80524513,39.55460876,62,19
8.80523717,39.55461479,62,19
8.8052292,39.55462082,62,19
8.80522124,39.55462684,62,19
8.80521327,39.55463287,62,19
8.8052053,39.55463889,62,19
8.80519734,39.55464492,62,19
8.80518937,39.55465094,62,19
8.80518141,39.55465697,62,19
8.80517344,39.55466299,62,19
8.80516547,39.55466902,62,19
8.80515751,39.55467505,62,19
8.80514954,39.55468107,62,19
8.80514157,39.5546871,62,19
8.80513361,39.55469312,62,19
8.80512564,39.55469915,62,19
8.80511768,39.55470517,62,19
8.80510971,39.5547112,62,19
8.80510174,39.55471722,62,19
8.80509378,39.55472325,62,19
8.80508581,39.55472928,62,19
8.80507785,39.5547353,62,19
8.80506988,39.55474133,62,19
8.80506191,39.55474735,62,19
8.80505395,39.55475338,62,19
8.80504598,39.5547594,62,19
8.80503801,39.55476543,62,19
8.80503005,39.55477145,62,19
8.80502208,39.55477748,62,19
8.80501412,39.55478351,62,19
8.80500615,39.55478953,62,19
8.80499818,39.55479556,62,19
8.80499022,39.55480158,62,19
8.80498225,39.55480761,62,19
8.80497428,39.55481363,62,19
8.80496632,39.55481966,62,19
8.80495835,39.55482568,62,19
8.80495039,39.55483171,62,19
8.80494242,39.55483774,62,19
8.80493445,39.55484376,62,19
8.80492649,39.55484979,62,19
8.80491852,39.55485581,62,19
8.80491056,39.55486184,62,19
8.80490259,39.55486786,62,19
8.80489462,39.55487389,62,19
8.80488666,39.55487991,62,19
8.80487869,39.55488594,62,19
8.80487072,39.55489197,62,19
8.80486276,39.55489799,62,19
8.80485479,39.55490402,62,19
8.80484683,39.55491004,62,19
8.80483886,39.55491607,62,19
8.80483089,39.55492209,62,19
8.80482293,39.55492812,62,19
8.80481496,39.55493414,62,19
8.804807,39.55494017,62,19
8.80479903,39.5549462,62,19
8.80479106,39.55495222,62,19
8.8047831,39.55495825,62,19
8.80477513,39.55496427,62,19
8.80476716,39.5549703,62,19
8.8047592,39.55497632,62,19
8.80475123,39.55498235,62,19
8.80474327,39.55498837,62,19
8.8047353,39.5549944,62,19
8.80472737,39.55500047,62,19
8.80471943,39.55500653,62,19
8.8047115,39.5550126,62,19
8.80470357,39.55501867,62,19
8.80469564,39.55502474,62,19
8.8046877,39.5550308,62,19
8.80467977,39.55503687,62,19
8.80467184,39.55504294,62,19
8.8046639,39.555049,62,19
8.80465597,39.55505507,62,19
8.80464804,39.55506114,62,19
8.8046401,39.5550672,62,19
8.80463217,39.55507327,62,19
8.80462424,39.55507934,62,19
8.80461631,39.55508541,62,19
8.80460837,39.55509147,62,19
8.80460044,39.55509754,62,19
8.80459251,39.55510361,62,19
8.80458457,39.55510967,62,19
8.80457664,39.55511574,62,19
8.80456871,39.55512181,62,19
8.80456077,39.55512787,62,19
8.80455284,39.55513394,62,19
8.80454491,39.55514001,62,19
8.80453698,39.55514608,62,19
8.80452904,39.55515214,62,19
8.80452111,39.55515821,62,19
8.80451318,39.55516428,62,19
8.80450524,39.55517034,62,19
8.80449731,39.55517641,62,19
8.80448938,39.55518248,62,19
8.80448144,39.55518854,62,19
8.80447351,39.55519461,62,19
8.80446558,39.55520068,62,19
8.80445765,39.55520675,62,19
8.80444971,39.55521281,62,19
8.80444178,39.55521888,62,19
8.80443385,39.55522495,62,19
8.80442591,39.55523101,62,19
8.80441798,39.55523708,62,19
8.80441005,39.55524315,62,19
8.80440211,39.55524921,62,19
8.80439418,39.55525528,62,19
8.80438625,39.55526135,62,19
8.80437832,39.55526742,62,19
8.80437038,39.55527348,62,19
8.80436245,39.55527955,62,19
8.80435452,39.55528562,62,19
8.80434658,39.55529168,62,19
8.80433865,39.55529775,62,19
8.80433072,39.55530382,62,19
8.80432278,39.55530988,62,19
8.80431485,39.55531595,62,19
8.80430692,39.55532202,62,19
8.80429899,39.55532809,62,19
8.80429105,39.55533415,62,19
8.80428312,39.55534022,62,19
8.80427519,39.55534629,62,19
8.80426725,39.55535235,62,19
8.80425932,39.55535842,62,19
8.80425139,39.55536449,62,19
8.80424345,39.55537055,62,19
8.80423552,39.55537662,62,19
8.80422759,39.55538269,62,19
8.80421966,39.55538876,62,19
8.80421172,39.55539482,62,19
8.80420379,39.55540089,62,19
8.80419586,39.55540696,62,19
8.80418792,39.55541302,62,19
8.80417999,39.55541909,62,19
8.80417206,39.55542516,62,19
8.80416412,39.55543122,62,19
8.80415619,39.55543729,62,19
8.80414826,39.55544336,62,19
8.80414033,39.55544943,62,19
8.80413239,39.55545549,62,19
8.80412446,39.55546156,62,19
8.80411653,39.55546763,62,19
8.80410859,39.55547369,62,19
8.80410066,39.55547976,62,19
8.80409273,39.55548583,62,19
8.80408479,39.55549189,62,19
8.80407686,39.55549796,62,19
8.80406893,39.55550403,62,19
8.804061,39.5555101,62,19
8.80405306,39.55551616,62,19
8.80404513,39.55552223,62,19
8.8040372,39.5555283,62,19
8.80402926,39.55553436,62,19
8.80402133,39.55554043,62,19
8.8040134,39.5555465,62,19
8.80400546,39.55555256,62,19
8.80399753,39.55555863,62,19
8.8039896,39.5555647,62,19
8.80398167,39.55557077,62,19
8.80397373,39.55557683,62,19
8.8039658,39.5555829,62,19
8.8039658,39.5555829,62,20
8.80395795,39.55558893,62,20
8.80395009,39.55559497,62,20
8.80394224,39.555601,62,20
8.80393439,39.55560703,62,20
8.80392653,39.55561307,62,20
8.80391868,39.5556191,62,20
8.80391083,39.55562513,62,20
8.80390297,39.55563117,62,20
8.80389512,39.5556372,62,20
8.80388727,39.55564323,62,20
8.80387941,39.55564927,62,20
8.80387156,39.5556553,62,20
8.80386371,39.55566133,62,20
8.80385585,39.55566737,62,20
8.803848,39.5556734,62,20
8.803848,39.5556734,62,21
8.80384002,39.55567934,62,21
8.80383205,39.55568529,62,21
8.80382407,39.55569123,62,21
8.8038161,39.55569717,62,21
8.80380812,39.55570312,62,21
8.80380014,39.55570906,62,21
8.80379217,39.555715,62,21
8.80378419,39.55572094,62,21
8.80377621,39.55572689,62,21
8.80376824,39.55573283,62,21
8.80376026,39.55573877,62,21
8.80375229,39.55574472,62,21
8.80374431,39.55575066,62,21
8.80373633,39.5557566,62,21
8.80372836,39.55576255,62,21
8.80372038,39.55576849,62,21
8.80371241,39.55577443,62,21
8.80370443,39.55578038,62,21
8.80369645,39.55578632,62,21
8.80368848,39.55579226,62,21
8.8036805,39.55579821,62,21
8.80367252,39.55580415,62,21
8.80366455,39.55581009,62,21
8.80365657,39.55581603,62,21
8.8036486,39.55582198,61.98716221,21
8.80364062,39.55582792,61.95532043,21
8.80363264,39.55583386,61.92347865,21
8.80362467,39.55583981,61.89163688,21
8.80361669,39.55584575,61.8597951,21
8.80360872,39.55585169,61.82795332,21
8.80360074,39.55585764,61.79611154,21
8.80359276,39.55586358,61.76426977,21
8.80358479,39.55586952,61.73242799,21
8.80357681,39.55587547,61.70058621,21
8.80356883,39.55588141,61.66874444,21
8.80356086,39.55588735,61.63690266,21
8.80355288,39.5558933,61.60506088,21
8.80354491,39.55589924,61.5732191,21
8.80353693,39.55590518,61.54137733,21
8.80352895,39.55591112,61.50953555,21
8.80352098,39.55591707,61.47769377,21
8.803513,39.55592301,61.44585199,21
8.80350503,39.55592895,61.41401022,21
8.80349705,39.5559349,61.38216844,21
8.80348907,39.55594084,61.35032666,21
8.8034811,39.55594678,61.31848488,21
8.80347312,39.55595273,61.28664311,21
8.80346514,39.55595867,61.25480133,21
8.80345717,39.55596461,61.22295955,21
8.80344919,39.55597056,61.19111777,21
8.80344122,39.5559765,61.159276,21
8.80343324,39.55598244,61.12743422,21
8.80342526,39.55598839,61.09559244,21
8.80341729,39.55599433,61.06375067,21
8.80340931,39.55600027,61.03190889,21
8.80340134,39.55600621,61.00006711,21
8.80339336,39.55601216,61,21
8.80338538,39.5560181,61,21
8.80337741,39.55602404,61,21
8.80336943,39.55602999,61,21
8.80336146,39.55603593,61,21
8.80335348,39.55604187,61,21
8.8033455,39.55604782,61,21
8.80333753,39.55605376,61,21
8.80332955,39.5560597,61,21
8.80332157,39.55606565,61,21
8.8033136,39.55607159,61,21
8.80330562,39.55607753,61,21
8.80329765,39.55608348,61,21
8.80328967,39.55608942,61,21
8.80328169,39.55609536,61,21
8.80327372,39.5561013,61,21
8.80326574,39.55610725,61,21
8.80325777,39.55611319,61,21
8.80324979,39.55611913,61,21
8.80324181,39.55612508,61,21
8.80323384,39.55613102,61,21
8.80322586,39.55613696,61,21
8.80321788,39.55614291,61,21
8.80320991,39.55614885,61,21
8.80320193,39.55615479,61,21
8.80319396,39.55616074,61,21
8.80318598,39.55616668,61,21
8.803178,39.55617262,61,21
8.80317003,39.55617857,61,21
8.80316205,39.55618451,61,21
8.80315408,39.55619045,61,21
8.8031461,39.55619639,61,21
8.80313812,39.55620234,61,21
8.80313015,39.55620828,61,21
8.80312217,39.55621422,61,21
8.80311419,39.55622017,61,21
8.80310622,39.55622611,61,21
8.80309824,39.55623205,61,21
8.80309027,39.556238,61,21
8.80308229,39.55624394,61,21
8.80307431,39.55624988,61,21
8.80306634,39.55625583,61,21
8.80305836,39.55626177,61,21
8.80305039,39.55626771,61,21
8.80304241,39.55627366,61,21
8.80303443,39.5562796,61,21
8.80302646,39.55628554,61,21
8.80301848,39.55629148,61,21
8.8030105,39.55629743,61,21
8.80300253,39.55630337,61,21
8.80299455,39.55630931,61,21
8.80298658,39.55631526,61,21
8.8029786,39.5563212,61,21
8.80297077,39.55632726,61,21
8.80296294,39.55633332,61,21
8.80295511,39.55633938,61,21
8.80294727,39.55634544,61,21
8.80293944,39.5563515,61,21
8.80293161,39.55635756,61,21
8.80292378,39.55636362,61,21
8.80291595,39.55636968,61,21
8.80290812,39.55637574,61,21
8.80290028,39.55638181,60.99980647,21
8.80289245,39.55638787,60.96854182,21
8.80288462,39.55639393,60.93727718,21
8.80287679,39.55639999,60.90601253,21
8.80286896,39.55640605,60.87474789,21
8.80286113,39.55641211,60.84348324,21
8.80285329,39.55641817,60.8122186,21
8.80284546,39.55642423,60.78095396,21
8.80283763,39.55643029,60.74968931,21
8.8028298,39.55643635,60.71842467,21
8.80282197,39.55644241,60.68716002,21
8.80281414,39.55644847,60.65589538,21
8.80280631,39.55645453,60.62463073,21
8.80279847,39.55646059,60.59336609,21
8.80279064,39.55646665,60.56210144,21
8.80278281,39.55647271,60.5308368,21
8.80277498,39.55647877,60.49957216,21
8.80276715,39.55648483,60.46830751,21
8.80275932,39.55649089,60.43704287,21
8.80275148,39.55649696,60.40577822,21
8.80274365,39.55650302,60.37451358,21
8.80273582,39.55650908,60.34324893,21
8.80272799,39.55651514,60.31198429,21
8.80272016,39.5565212,60.28071965,21
8.80271233,39.55652726,60.249455,21
8.80270449,39.55653332,60.21819036,21
8.80269666,39.55653938,60.18692571,21
8.80268883,39.55654544,60.15566107,21
8.802681,39.5565515,60.12439642,21
8.80267317,39.55655756,60.09313178,21
8.80266534,39.55656362,60.06186713,21
8.80265751,39.55656968,60.03060249,21
8.80264967,39.55657574,60,21
8.80264184,39.5565818,60,21
8.80263401,39.55658786,60,21
8.80262618,39.55659392,60,21
8.80261835,39.55659998,60,21
8.80261052,39.55660604,60,21
8.80260268,39.55661211,60,21
8.80259485,39.55661817,60,21
8.80258702,39.55662423,60,21
8.80257919,39.55663029,60.02721707,21
8.80257136,39.55663635,60.06275061,21
8.80256353,39.55664241,60.09828415,21
8.80255569,39.55664847,60.13381769,21
8.80254786,39.55665453,60.16935123,21
8.80254003,39.55666059,60.20488477,21
8.8025322,39.55666665,60.24041831,21
8.80252437,39.55667271,60.27595185,21
8.80251654,39.55667877,60.31148539,21
8.80250871,39.55668483,60.34701893,21
8.80250087,39.55669089,60.38255247,21
8.80249304,39.55669695,60.41808601,21
8.80248521,39.55670301,60.45361955,21
8.80247738,39.55670907,60.48915309,21
8.80246955,39.55671513,60.52468663,21
8.80246172,39.55672119,60.56022018,21
8.80245388,39.55672726,60.59575372,21
8.80244605,39.55673332,60.63128726,21
8.80243822,39.55673938,60.6668208,21
8.80243039,39.55674544,60.70235434,21
8.80242256,39.5567515,60.73788788,21
8.80241473,39.55675756,60.77342142,21
8.80240689,39.55676362,60.80895496,21
8.80239906,39.55676968,60.8444885,21
8.80239123,39.55677574,60.88002204,21
8.8023834,39.5567818,60.91555558,21
8.8023756,39.55678767,60.94997204,21
8.8023678,39.55679354,60.9843885,21
8.80236,39.55679941,61,21
8.8023522,39.55680528,61,21
8.8023444,39.55681115,61,21
8.8023366,39.55681702,61,21
8.8023288,39.55682289,61,21
8.802321,39.55682876,61,21
8.8023132,39.55683463,61,21
8.8023054,39.5568405,61,21
8.8022976,39.55684637,61,21
8.8022898,39.55685224,61,21
8.802282,39.55685811,61,21
8.8022742,39.55686398,61,21
8.8022664,39.55686985,61,21
8.8022586,39.55687572,61,21
8.8022508,39.55688159,61,21
8.802243,39.55688746,61,21
8.8022352,39.55689333,61,21
8.8022274,39.5568992,61,21
8.8022196,39.55690507,61,21
8.8022118,39.55691094,61,21
8.802204,39.55691681,61,21
8.8021962,39.55692268,61,21
8.8021884,39.55692855,61,21
8.8021806,39.55693442,61,21
8.8021728,39.55694029,61,21
8.802165,39.55694616,61,21
8.8021572,39.55695203,61,21
8.8021494,39.5569579,61,21
8.80214136,39.55696377,60.99947467,21
8.80213331,39.55696963,61,21
8.80212527,39.5569755,61,21
8.80211722,39.55698137,61,21
8.80210918,39.55698724,61,21
8.80210113,39.5569931,61,21
8.80209309,39.55699897,61,21
8.80208505,39.55700484,61,21
8.802077,39.5570107,61,21
8.80206896,39.55701657,61,21
8.80206091,39.55702244,61,21
8.80205287,39.55702831,61,21
8.80204482,39.55703417,61,21
8.80203678,39.55704004,61,21
8.80202874,39.55704591,61,21
8.80202069,39.55705177,61,21
8.80201265,39.55705764,61,21
8.8020046,39.55706351,61,21
8.80199656,39.55706937,61,21
8.80198851,39.55707524,61,21
8.80198047,39.55708111,61,21
8.80197243,39.55708698,61,21
8.80196438,39.55709284,61,21
8.80195634,39.55709871,61,21
8.80194829,39.55710458,61,21
8.80194025,39.55711044,61,21
8.8019322,39.55711631,61,21
8.80192416,39.55712218,61,21
8.80191612,39.55712805,61,21
8.80190807,39.55713391,61,21
8.80190003,39.55713978,61,21
8.80189198,39.55714565,61,21
8.80188394,39.55715151,61,21
8.80187589,39.55715738,61,21
8.80186785,39.55716325,61,21
8.80185981,39.55716912,61,21
8.80185176,39.55717498,61,21
8.80184372,39.55718085,61,21
8.80183567,39.55718672,61,21
8.80182763,39.55719258,61,21
8.80181958,39.55719845,61,21
8.80181154,39.55720432,61,21
8.80180349,39.55721018,61,21
8.80179545,39.55721605,61,21
8.80178741,39.55722192,61,21
8.80177936,39.55722779,61,21
8.80177132,39.55723365,61,21
8.80176327,39.55723952,61,21
8.80175523,39.55724539,61,21
8.80174718,39.55725125,61,21
8.80173914,39.55725712,61,21
8.8017311,39.55726299,61,21
8.80172305,39.55726886,61,21
8.80171501,39.55727472,61,21
8.80170696,39.55728059,61,21
8.80169892,39.55728646,61,21
8.80169087,39.55729232,61,21
8.80168283,39.55729819,61,21
8.80167479,39.55730406,61,21
8.80166674,39.55730993,61,21
8.8016587,39.55731579,61,21
8.80165065,39.55732166,61,21
8.80164261,39.55732753,61,21
8.80163456,39.55733339,61,21
8.80162652,39.55733926,61,21
8.80161848,39.55734513,61,21
8.80161043,39.55735099,61,21
8.80160239,39.55735686,61,21
8.80159434,39.55736273,61,21
8.8015863,39.5573686,61,21
8.80157825,39.55737446,61,21
8.80157021,39.55738033,61,21
8.80156217,39.5573862,61,21
8.80155412,39.55739206,61,21
8.80154608,39.55739793,61,21
8.80153803,39.5574038,61,21
8.80152999,39.55740967,61,21
8.80152194,39.55741553,61,21
8.8015139,39.5574214,61,21
8.80150586,39.55742727,61,21
8.80149781,39.55743313,61,21
8.80148977,39.557439,61,21
8.80148172,39.55744487,61,21
8.80147368,39.55745074,61,21
8.80146563,39.5574566,61,21
8.80145759,39.55746247,61,21
8.80144955,39.55746834,61,21
8.8014415,39.5574742,61,21
8.80143346,39.55748007,61,21
8.80142541,39.55748594,61,21
8.80141737,39.55749181,61,21
8.80140932,39.55749767,61,21
8.80140128,39.55750354,61,21
8.80139324,39.55750941,60.98347896,21
8.80138519,39.55751527,60.95136509,21
8.80137715,39.55752114,60.91925122,21
8.8013691,39.55752701,60.88713736,21
8.80136106,39.55753287,60.85502349,21
8.80135301,39.55753874,60.82290962,21
8.80134497,39.55754461,60.79079575,21
8.80133693,39.55755048,60.75868188,21
8.80132888,39.55755634,60.72656801,21
8.80132084,39.55756221,60.69445414,21
8.80131279,39.55756808,60.66234027,21
8.80130475,39.55757394,60.63022641,21
8.8012967,39.55757981,60.59811254,21
8.80128866,39.55758568,60.56599867,21
8.80128062,39.55759155,60.5338848,21
8.80127257,39.55759741,60.50177093,21
8.80126453,39.55760328,60.46965706,21
8.80125648,39.55760915,60.43754319,21
8.80124844,39.55761501,60.40542933,21
8.80124039,39.55762088,60.37331546,21
8.80123235,39.55762675,60.34120159,21
8.80122431,39.55763262,60.30908772,21
8.80121626,39.55763848,60.27697385,21
8.80120822,39.55764435,60.24485998,21
8.80120017,39.55765022,60.21839695,21
8.80119213,39.55765608,60.21469934,21
8.80118408,39.55766195,60.21321113,21
8.80117604,39.55766782,60.21393232,21
8.80116799,39.55767368,60.2168629,21
8.80115995,39.55767955,60.22200288,21
8.80115191,39.55768542,60.22935225,21
8.80114386,39.55769129,60.24498534,21
8.80113582,39.55769715,60.2699021,21
8.80112777,39.55770302,60.29260946,21
8.80111973,39.55770889,60.31310742,21
8.80111168,39.55771475,60.33139599,21
8.80110364,39.55772062,60.34747517,21
8.8010956,39.55772649,60.36134495,21
8.80108755,39.55773236,60.37300533,21
8.80107951,39.55773822,60.38245632,21
8.80107146,39.55774409,60.38969792,21
8.80106342,39.55774996,60.39473012,21
8.80105537,39.55775582,60.39755292,21
8.80104733,39.55776169,60.39816633,21
8.80103929,39.55776756,60.39657034,21
8.80103124,39.55777343,60.39276496,21
8.8010232,39.55777929,60.38675019,21
8.80101515,39.55778516,60.37852601,21
8.80100711,39.55779103,60.36809245,21
8.80099906,39.55779689,60.35544949,21
8.80099102,39.55780276,60.34059713,21
8.80098298,39.55780863,60.32353537,21
8.80097493,39.55781449,60.30426423,21
8.80096689,39.55782036,60.28486448,21
8.80095884,39.55782623,60.27872607,21
8.8009508,39.5578321,60.27479706,21
8.80094275,39.55783796,60.27307745,21
8.80093471,39.55784383,60.27356723,21
8.80092667,39.5578497,60.2762664,21
8.80091862,39.55785556,60.28117497,21
8.80091058,39.55786143,60.28829294,21
8.80090253,39.5578673,60.2976203,21
8.80089449,39.55787317,60.31435486,21
8.80088644,39.55787903,60.34875425,21
8.8008784,39.5578849,60.38315365,21
8.8008784,39.5578849,60.38315365,22
8.80087052,39.557891,60.41890333,22
8.80086263,39.55789709,60.45465301,22
8.80085475,39.55790319,60.4904027,22
8.80084686,39.55790929,60.52615238,22
8.80083898,39.55791539,60.56190207,22
8.80083109,39.55792148,60.59765175,22
8.80082321,39.55792758,60.63340143,22
8.80081533,39.55793368,60.66915112,22
8.80080744,39.55793978,60.7049008,22
8.80079956,39.55794587,60.74065048,22
8.80079167,39.55795197,60.77640017,22
8.80078379,39.55795807,60.81214985,22
8.8007759,39.55796417,60.84789954,22
8.80076802,39.55797026,60.88364922,22
8.80076013,39.55797636,60.9193989,22
8.80075225,39.55798246,60.95514859,22
8.80074437,39.55798856,60.99089827,22
8.80073648,39.55799465,61,22
8.8007286,39.55800075,61,22
8.80072071,39.55800685,61,22
8.80071283,39.55801295,61,22
8.80070494,39.55801904,61,22
8.80069706,39.55802514,61,22
8.80068918,39.55803124,61,22
8.80068129,39.55803733,61,22
8.80067341,39.55804343,61,22
8.80066552,39.55804953,61,22
8.80065764,39.55805563,61,22
8.80064975,39.55806172,61,22
8.80064187,39.55806782,61,22
8.80063399,39.55807392,61,22
8.8006261,39.55808002,61,22
8.80061822,39.55808611,61,22
8.80061033,39.55809221,61,22
8.80060245,39.55809831,61,22
8.80059456,39.55810441,61,22
8.80058668,39.5581105,61,22
8.80057879,39.5581166,61,22
8.80057091,39.5581227,61,22
8.80056303,39.5581288,61,22
8.80055514,39.55813489,61,22
8.80054726,39.55814099,61,22
8.80053937,39.55814709,61,22
8.80053149,39.55815319,61,22
8.8005236,39.55815928,61,22
8.80051572,39.55816538,60.98563672,22
8.80050784,39.55817148,60.9650634,22
8.80049995,39.55817757,60.94223962,22
8.80049207,39.55818367,60.91716538,22
8.80048418,39.55818977,60.88984067,22
8.8004763,39.55819587,60.8602655,22
8.80046841,39.55820196,60.82843987,22
8.80046053,39.55820806,60.79436377,22
8.80045265,39.55821416,60.7580372,22
8.80044476,39.55822026,60.71946017,22
8.80043688,39.55822635,60.67863268,22
8.80042899,39.55823245,60.63555472,22
8.80042111,39.55823855,60.5902263,22
8.80041322,39.55824465,60.54264742,22
8.80040534,39.55825074,60.49281807,22
